1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
3.000000000000000444e-01,0.000000000000000000e+00,1.445292083891182855e-01,4.999271657787737744e-01,8.427734763295193776e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445787649155519106e-01,-5.001427825693292029e-01,8.427808120783920609e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
4.000000000000000222e-01,0.000000000000000000e+00,1.445291101551255952e-01,4.999271751519570040e-01,8.427734496260900210e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445786607124370515e-01,-5.001426367381975879e-01,8.427808159036191960e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
5.000000000000000000e-01,0.000000000000000000e+00,1.445291101551255952e-01,4.999271751519570040e-01,8.427734496260900210e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445786607124370515e-01,-5.001426367381975879e-01,8.427808159036191960e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
5.999999999999999778e-01,0.000000000000000000e+00,1.445298738023100271e-01,4.999270713332921723e-01,8.427733289556909035e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445800217284467781e-01,-5.001429938160937283e-01,8.427804647376995195e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
6.999999999999999556e-01,0.000000000000000000e+00,1.445290124582100377e-01,4.999271081649476756e-01,8.427735311687054587e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445780402880396109e-01,-5.001429816930501593e-01,8.427810298041051862e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
7.999999999999999334e-01,0.000000000000000000e+00,1.445290124582100377e-01,4.999271081649476756e-01,8.427735311687054587e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445780402880396109e-01,-5.001429816930501593e-01,8.427810298041051862e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
8.999999999999999112e-01,0.000000000000000000e+00,1.445304404494985873e-01,4.999271156176018915e-01,8.427731932958884009e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445793102839654509e-01,-5.001428437292693152e-01,8.427807507341236182e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
9.999999999999998890e-01,0.000000000000000000e+00,1.445304520525881042e-01,4.999271161348745607e-01,8.427731888695805251e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445793333389725488e-01,-5.001426486194570087e-01,8.427807635484444448e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
1.099999999999999867e+00,0.000000000000000000e+00,1.445304520525881042e-01,4.999271161348745607e-01,8.427731888695805251e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445793333389725488e-01,-5.001426486194570087e-01,8.427807635484444448e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
1.199999999999999956e+00,0.000000000000000000e+00,1.445299530240198582e-01,4.999272125721355708e-01,8.427732302291740529e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445792583063714165e-01,-5.001427541095991858e-01,8.427807483096387831e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
1.300000000000000044e+00,0.000000000000000000e+00,1.445304399995245570e-01,4.999271166754095108e-01,8.427731943017948701e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445791919398324021e-01,-5.001428290104242835e-01,8.427808242498942004e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
1.400000000000000133e+00,0.000000000000000000e+00,1.445290350736574136e-01,4.999270979325783348e-01,8.427735217004466151e-01,4.173360335046651937e-01,8.397586380877540835e-01,5.425173139654726473e-01,1.445783700574262975e-01,-5.001429429498582824e-01,8.427808610053726390e-01,2.046485931778631862e-01,-9.995934566034361257e-01,6.314092814418837962e-01
