Time,Target x,Target y,Target x,Current x,Current y,Current z
0.3,0.627733159059,-0.517437983156,0.502053225498,0.627899949136,-0.500491293179,0.510081548394
0.4,0.627733159059,-0.519862181097,0.499590646109,0.627794246473,-0.503809440749,0.509195280771
0.5,0.627733159059,-0.52199098262,0.497280452014,0.627758642229,-0.503840620842,0.509171876927
0.6,0.627733159059,-0.524046168759,0.494904530588,0.627773045535,-0.504036208634,0.509107742877
0.7,0.627733159059,-0.525635949136,0.492958043319,0.627800016771,-0.504619746372,0.507531476032
0.8,0.627733159059,-0.527365333927,0.490721287803,0.627895628557,-0.507131800617,0.503411749275
0.9,0.627733159059,-0.52939207901,0.48792247783,0.627941997476,-0.510098548676,0.500244209985
1.0,0.627733159059,-0.531149672082,0.485318699944,0.627889014708,-0.516192803813,0.496441868004
1.1,0.627733159059,-0.532660884513,0.482929121742,0.627781306231,-0.517983718556,0.495503433492
1.2,0.627733159059,-0.534415243545,0.479951999425,0.627652676212,-0.521051650297,0.494084043017
1.3,0.627733159059,-0.535773431087,0.477472246696,0.627619096464,-0.521515870912,0.493850477343
1.4,0.627733159059,-0.537199625654,0.474673182256,0.627615411919,-0.521369013749,0.493885603835
1.5,0.627733159059,-0.538666026818,0.471544172744,0.627644142716,-0.521635038998,0.493430696142
1.6,0.627733159059,-0.539904588761,0.468657174822,0.627786243488,-0.523246684439,0.487992757007
1.7,0.627733159059,-0.541051856753,0.465732697289,0.62793808253,-0.524838211398,0.483850714829
1.8,0.627733159059,-0.542106698577,0.462773626251,0.628103624528,-0.526979354162,0.480653528431
1.9,0.627733159059,-0.543068073234,0.459782881953,0.62811790698,-0.529917959287,0.477206134163
2.0,0.627733159059,-0.543935031961,0.456763415899,0.627963594083,-0.532562286846,0.47457962738
2.1,0.627733159059,-0.544849555357,0.453106341365,0.627763740108,-0.534620293463,0.473130163958
2.2,0.627733159059,-0.545444630415,0.450342334732,0.627641360699,-0.535713448378,0.472594636648
2.3,0.627733159059,-0.546013881701,0.447252877553,0.627571138855,-0.536250318386,0.472310596163
2.4,0.627733159059,-0.546527631185,0.44383570118,0.627571167502,-0.536223481284,0.472306552966
2.5,0.627733159059,-0.546859949277,0.441027959795,0.627593076404,-0.536174861848,0.472113482363
2.6,0.627733159059,-0.547158118714,0.437585267842,0.627684661867,-0.53666645027,0.468249911659
2.7,0.627733159059,-0.547325815342,0.434448283537,0.627837391995,-0.537435885684,0.462647665093
2.8,0.627733159059,-0.547394894163,0.431307579667,0.628047053745,-0.538227871201,0.458744708277
2.9,0.627733159059,-0.547379103316,0.428794421299,0.628225830909,-0.539026710231,0.455195072944
3.0,0.627733159059,-0.547270563738,0.425654833452,0.628241082563,-0.541030212156,0.450384462865
3.1,0.627733159059,-0.547088601451,0.422833355698,0.628072213155,-0.542689272199,0.446584619459
3.2,0.627733159059,-0.54675799913,0.419393626783,0.627909273077,-0.543768411188,0.444708366538
3.3,0.627733159059,-0.546354479938,0.416278187015,0.627613325006,-0.545741219726,0.442454100968
3.4,0.627733159059,-0.545853301531,0.413176959373,0.62742888177,-0.546610470392,0.441354421944
3.5,0.627733159059,-0.54531914914,0.410400535735,0.627392713377,-0.546533449448,0.441218475248
3.6,0.627733159059,-0.544560041369,0.407029365568,0.62739456663,-0.546668955413,0.441230689612
3.7,0.627733159059,-0.543852609924,0.404291960274,0.627419015845,-0.54652638589,0.441010332098
3.8,0.627733159059,-0.54269480223,0.400375738307,0.627288314635,-0.546647046208,0.432731385442
3.9,0.627733159059,-0.542005403961,0.39828752345,0.627279533248,-0.546500504942,0.427476741456
4.0,0.627733159059,-0.540941271161,0.395331780892,0.627453377087,-0.546127505881,0.423080619143
4.1,0.627733159059,-0.539784821329,0.392410922034,0.627323360673,-0.546195318206,0.413444583373
4.2,0.627733159059,-0.538407465146,0.389241707171,0.6271491613,-0.545769346382,0.408600772697
4.3,0.627733159059,-0.537060971756,0.386403442166,0.627103063935,-0.545508545343,0.405995598487
4.4,0.627733159059,-0.535625990721,0.383608872054,0.627086534119,-0.54580669244,0.40532235096
4.5,0.627733159059,-0.533947001103,0.380588602734,0.62707369098,-0.54567198314,0.405238412766
4.6,0.627733159059,-0.532496316257,0.378161802274,0.627095851252,-0.545422948974,0.404889694022
4.7,0.627733159059,-0.530630995462,0.375252917397,0.626941541708,-0.544662155608,0.400647626305
4.8,0.627733159059,-0.52903079315,0.372921994928,0.626824781574,-0.543083704066,0.395240106614
4.9,0.627733159059,-0.527176312032,0.370386311101,0.626959171961,-0.541353827239,0.391566886144
5.0,0.627733159059,-0.525243098235,0.367910129141,0.627022484219,-0.53886145526,0.385726812909
5.1,0.627733159059,-0.522822006151,0.365020689695,0.627136850209,-0.537210708231,0.382675901772
