time,right: target position x,right: target position y,right: target position x,right: current position x,right: current position y,right: current position z,right: target orientation w,right: target orientation x,right: target orientation y,right: target orientation z,right: current orientation w,right: current orientation x,right: current orientation y,right: current orientation z,left: target position x,left: target position y,left: target position x,left: current position x,left: current position y,left: current position z,left: target orientation w,left: target orientation x,left: target orientation y,left: target orientation z,left: current orientation w,left: current orientation x,left: current orientation y,left: current orientation z
0.2,0.415857952347,-0.195084790457,0.588136311579,0.0,0.0,0.0,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0,0.0,0.0,0.0,0.280302596569,0.165471123505,0.634035777458,0.0,0.0,0.0,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0,0.0,0.0,0.0
0.3,0.416484635582,-0.19746605562,0.585021134424,0.421565960353,-0.146880939343,0.589980802184,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0479572755365,0.993411230081,0.0995257736884,-0.0304770084412,0.279498500109,0.169732438374,0.631852399715,0.299833441895,0.137566905233,0.632634529008,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0515011807102,-0.968787863665,-0.224391176245,0.0919037737252
0.4,0.415985536089,-0.199027518499,0.582945104647,0.419204014258,-0.156639586445,0.589168906881,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0493476938694,0.993244344776,0.099208713714,-0.0344689396928,0.27798489976,0.172938512612,0.631049763568,0.293072823127,0.142233419707,0.634736793067,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0517134276551,-0.968787507878,-0.224200230967,0.0922536850982
0.5,0.414850812664,-0.203074971903,0.581941839266,0.419204014258,-0.156639586445,0.589168906881,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0493476938694,0.993244344776,0.099208713714,-0.0344689396928,0.276180965185,0.177037822057,0.630795609363,0.293072823127,0.142233419707,0.634736793067,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0517134276551,-0.968787507878,-0.224200230967,0.0922536850982
0.6,0.414986651649,-0.208867887724,0.58023130517,0.417435259704,-0.161816444846,0.590697739246,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0490582843248,0.993282968697,0.0992983318601,-0.0334973151842,0.27429629612,0.180181102801,0.629543971427,0.289467801439,0.144781909803,0.635943884063,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0517424129141,-0.968804636252,-0.224175259145,0.0921181451753
0.7,0.414285015573,-0.214247415531,0.578208800363,0.415679806309,-0.166129298668,0.592983194606,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0482255633001,0.993384413989,0.0994775867522,-0.0310791058797,0.271300536871,0.183983879138,0.62828255833,0.28644508516,0.146938587204,0.636996494208,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0517162039202,-0.96882961103,-0.224184908939,0.0918463153731
0.8,0.414358537903,-0.219112078417,0.575602944899,0.413169422651,-0.171628833451,0.597082569388,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0464550806648,0.993594794055,0.0996724187977,-0.026013835533,0.267473888874,0.185389446069,0.627530943759,0.282618426221,0.149679477885,0.638367773997,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0516344148161,-0.9688744843,-0.224234679253,0.0912958350551
0.9,0.413159352055,-0.223076264131,0.57253789525,0.413169422651,-0.171628833451,0.597082569388,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0464550806648,0.993594794055,0.0996724187977,-0.026013835533,0.265657288313,0.186875956107,0.625065695651,0.282618426221,0.149679477885,0.638367773997,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0516344148161,-0.9688744843,-0.224234679253,0.0912958350551
1.0,0.411289733162,-0.225206027496,0.569191809702,0.412598926588,-0.173828076359,0.598710427478,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0456251489159,0.993727462901,0.099249439011,-0.0239504513159,0.263566864014,0.186616348077,0.622109186061,0.281411484633,0.150604057515,0.638827878697,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0515836530822,-0.968881800924,-0.224301471747,0.0910825578559
1.1,0.410365920772,-0.227780739534,0.565932985353,0.412340130233,-0.174485975628,0.59927644422,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453554906329,0.993762310322,0.0992035387106,-0.0231949986008,0.261825067282,0.187534498025,0.617900561698,0.280997818721,0.150903261636,0.638979758108,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0515698009287,-0.968887818859,-0.224310819502,0.09100333155
1.2,0.409605931749,-0.228006998766,0.560671981382,0.412043870666,-0.174106359676,0.599246590747,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.045461809735,0.99371692504,0.099617887233,-0.0231554159376,0.260469776869,0.184680746842,0.612564813503,0.280974442227,0.150877372,0.638967999736,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0515890083376,-0.968894954611,-0.224280900819,0.0909902119801
1.3,0.408732902517,-0.229975471962,0.554938789415,0.412140632049,-0.174229828057,0.599255185554,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0454307755357,0.99373184676,0.0994808803829,-0.0231649693864,0.259023052931,0.185172216941,0.607562016853,0.280980156518,0.150883586458,0.63897225797,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0515808791482,-0.968893472644,-0.224288741506,0.0909912743468
1.4,0.410717826595,-0.23222051071,0.55012571435,0.412140632049,-0.174229828057,0.599255185554,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0454307755357,0.99373184676,0.0994808803829,-0.0231649693864,0.257647675753,0.187498973657,0.603333544143,0.280980156518,0.150883586458,0.63897225797,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0515808791482,-0.968893472644,-0.224288741506,0.0909912743468
1.5,0.411320399752,-0.232295850981,0.546506818342,0.411936186539,-0.174527761162,0.598673041212,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0456805915558,0.993625634744,0.100396199883,-0.0232805623464,0.256897491694,0.189789967585,0.599443089374,0.280664686343,0.151171073126,0.638557186458,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0517964696735,-0.968872056259,-0.224295854442,0.0910792732183
1.6,0.411148648968,-0.232799927461,0.544237967539,0.412324311075,-0.17897564452,0.594849841849,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0469553330604,0.993285596497,0.10284650231,-0.0245258527152,0.254991007328,0.19260485654,0.597445797332,0.279461996249,0.154002000761,0.635944169305,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.052594184037,-0.969292317657,-0.221774963282,0.0923153313208
1.7,0.410713862886,-0.23276166128,0.542215403128,0.413007465854,-0.19484477491,0.582664304109,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0477423318966,0.993257767121,0.10231027469,-0.0263113187066,0.253383708477,0.192996101428,0.596104335197,0.274162956404,0.163732585702,0.62788983842,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0526177759155,-0.970411483779,-0.2162409628,0.0936630546903
1.8,0.409382384529,-0.23161006974,0.539647098589,0.413007465854,-0.19484477491,0.582664304109,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0477423318966,0.993257767121,0.10231027469,-0.0263113187066,0.251482707739,0.192192839433,0.592706095584,0.274162956404,0.163732585702,0.62788983842,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0526177759155,-0.970411483779,-0.2162409628,0.0936630546903
1.9,0.407113027086,-0.23021696018,0.534797187853,0.413342994062,-0.208256101683,0.573908183231,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.047253048369,0.993508856734,0.0999955083939,-0.0266120144136,0.250391376496,0.187132554103,0.586821329006,0.269923101936,0.171722110479,0.621959311875,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0520933551584,-0.970512056611,-0.215849738863,0.0938164194298
2.0,0.403744709005,-0.229650596845,0.530602749395,0.412326435607,-0.21810831243,0.567221885218,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0466166285932,0.993618678927,0.0993850559198,-0.0259118020593,0.248721820593,0.185376690675,0.581405114539,0.265900003558,0.177957189178,0.617214726003,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0519441850474,-0.969601265599,-0.220270418615,0.0930383258242
2.1,0.401585381737,-0.228449742067,0.527895327616,0.410919778909,-0.223244106252,0.56336672104,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0460429196623,0.993604617678,0.100020272082,-0.0250171631072,0.246781093359,0.184398340035,0.575777959235,0.263169211736,0.181600576806,0.614398220558,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0518880225929,-0.968563682489,-0.225166560414,0.0921522986457
2.2,0.400858234873,-0.225725332964,0.524920877027,0.409921687953,-0.228954484398,0.559798702745,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453379111861,0.993684207607,0.0997846469261,-0.0240664413514,0.24558920908,0.183337377358,0.57141030968,0.260641273677,0.185286948147,0.611727866099,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0512290037558,-0.968764245552,-0.2246803439,0.0915978644871
2.3,0.400133084764,-0.224094847906,0.521753188181,0.409921687953,-0.228954484398,0.559798702745,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453379111861,0.993684207607,0.0997846469261,-0.0240664413514,0.244518083811,0.182171272088,0.568355094798,0.260641273677,0.185286948147,0.611727866099,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0512290037558,-0.968764245552,-0.2246803439,0.0915978644871
2.4,0.399530481806,-0.222346345651,0.517781730699,0.409508268863,-0.228317411171,0.559797364565,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453843794725,0.993611255638,0.100506112852,-0.0239885816296,0.243603212118,0.180211530972,0.564886164077,0.260456202238,0.185119254202,0.611715522667,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.051254113549,-0.9688572999,-0.224295314354,0.0915432151166
2.5,0.399336170664,-0.221309940088,0.5145658813,0.409704397891,-0.228611797416,0.559800554575,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453537356679,0.993645969151,0.100169941824,-0.0240147747211,0.242957544804,0.177801595975,0.562030803569,0.260540189411,0.18518852619,0.611723785757,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0512332879355,-0.968810488277,-0.224499863466,0.0915488902995
2.6,0.398834478369,-0.220889965761,0.511369463015,0.409618265893,-0.228482708893,0.559799879065,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453648866698,0.993630690196,0.100319023913,-0.0240035830418,0.243129981041,0.174601422597,0.559837710269,0.260400807598,0.185197670872,0.610953652742,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0513324453764,-0.968723206917,-0.224853094346,0.0915500649709
2.7,0.398916166534,-0.219436446894,0.508044954348,0.409579016115,-0.228536589999,0.559079048248,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0454121839624,0.993579558189,0.100785722692,-0.0240755726579,0.24400348711,0.170916097213,0.557522904285,0.260400807598,0.185197670872,0.610953652742,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0513324453764,-0.968723206917,-0.224853094346,0.0915500649709
2.8,0.399195652714,-0.216464142073,0.505083676386,0.408707524625,-0.228231535223,0.553746355702,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0464185998337,0.993242860391,0.103474566786,-0.0246363126273,0.244293791533,0.167482750464,0.555297982105,0.259194279032,0.185241306021,0.605328165088,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0523622361908,-0.968112620401,-0.227079619186,0.0919293043135
2.9,0.398671787491,-0.213404903877,0.50432711463,0.406817271042,-0.226846985971,0.544683633149,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0461617207038,0.993278763792,0.103298246854,-0.0244103490001,0.244666827202,0.165669070531,0.553210746654,0.256372972071,0.184500400938,0.595445580824,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0523450096426,-0.967517599299,-0.229903052867,0.0911826808953
3.0,0.398657899609,-0.208307484854,0.501422163057,0.404634759856,-0.225404637714,0.535767062347,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0459681355316,0.993387434559,0.102389573769,-0.0241807890496,0.24496502924,0.163329081584,0.551206540473,0.252868147588,0.183448903705,0.585549395078,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0520837410812,-0.967838254575,-0.228714935306,0.0909168590797
3.1,0.397695582619,-0.201631496418,0.497871454763,0.40192803433,-0.223817194534,0.526067779766,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.045629290334,0.993483412374,0.101643231411,-0.0240277071434,0.24544997263,0.159645067502,0.548314046272,0.24820258974,0.181943604053,0.574631746923,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0517262881082,-0.968432237931,-0.226263752765,0.090929125366
3.2,0.397096228113,-0.19642905401,0.495363827753,0.400475137161,-0.223326710424,0.520285881493,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.04533558033,0.993589725462,0.100733679249,-0.0240180864553,0.244986099482,0.156240629006,0.545908760436,0.245539738259,0.181297481197,0.568066922952,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0510912186004,-0.969339639787,-0.222335777505,0.0913080070977
3.3,0.396007161846,-0.192427794206,0.494226630735,0.399357295914,-0.222720764535,0.516957072672,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0451443549403,0.993609042702,0.10063688875,-0.0239848723229,0.244575542689,0.152897106458,0.543394576915,0.243487212793,0.180606884747,0.564240265543,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0507457592298,-0.970115430779,-0.218909851787,0.091539039076
3.4,0.395042550077,-0.189006308782,0.492621358442,0.399471893608,-0.22286356387,0.516966653018,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0450494831065,0.9936347664,0.100429789396,-0.0239656519863,0.243967068672,0.149081693936,0.541808795341,0.243707530401,0.180754838061,0.564244812556,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0502422835831,-0.970975299518,-0.215105450039,0.0917187332538
3.5,0.394186806192,-0.186914990414,0.490612205076,0.399471893608,-0.22286356387,0.516966653018,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0450494831065,0.9936347664,0.100429789396,-0.0239656519863,0.243733686686,0.143718944836,0.539130460628,0.243707530401,0.180754838061,0.564244812556,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0502422835831,-0.970975299518,-0.215105450039,0.0917187332538
3.6,0.393179964533,-0.183242897261,0.488380845594,0.399456629434,-0.222842969234,0.516961862485,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0450622445938,0.9936310876,0.100460285317,-0.0239663710265,0.243902665854,0.139121429969,0.535729300388,0.243698549186,0.18074692044,0.564247474634,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0503405122445,-0.970742206831,-0.216156331062,0.0916615581729
3.7,0.39201344203,-0.179713229406,0.486599381971,0.399479030413,-0.222853682056,0.516953459222,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0450288790918,0.993633305678,0.100450750282,-0.023977086208,0.243357879401,0.135954456378,0.534518372424,0.243718073316,0.180743673638,0.564242845711,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0506109456625,-0.970053206214,-0.219225740451,0.0915171241702
3.8,0.39139349412,-0.176407287586,0.484778460073,0.399604933186,-0.221752694173,0.515196546785,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0453299920937,0.993473042031,0.101689831771,-0.0248129943723,0.244029295922,0.13389267211,0.533471238025,0.244129854895,0.179387330927,0.562800108666,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0514302883366,-0.968901051801,-0.223860461767,0.0920443964478
3.9,0.389958929529,-0.172374675739,0.483500655699,0.398491583894,-0.216163911284,0.51039454823,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0459777697069,0.993040467194,0.105180153556,-0.0263402829558,0.24515290308,0.129712032128,0.533416878589,0.243893448379,0.174052252366,0.558754709373,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0523031566271,-0.969108179647,-0.222257471814,0.0932487649854
4.0,0.387214314451,-0.167088190782,0.482478912878,0.398128674975,-0.212036258057,0.506962033418,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0455749930054,0.993109108269,0.104564152459,-0.0268990168098,0.246094716072,0.124196099091,0.533132027992,0.244154118578,0.169744638439,0.555809342255,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0521190303073,-0.969072571797,-0.222323418472,0.0935641751421
4.1,0.385907452812,-0.16294155525,0.481746312189,0.396755460421,-0.203874744058,0.50097988826,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.045445866498,0.993185788095,0.103867967573,-0.0269834922943,0.246380937577,0.118355350543,0.531882893451,0.24385858043,0.1614640259,0.550278822339,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.052210767946,-0.96897454516,-0.222832595146,0.0933166709823
4.2,0.386701267471,-0.159125248659,0.48015379529,0.395349106323,-0.196132490189,0.495692246994,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0451866807165,0.993323715883,0.102880593546,-0.0261102053245,0.246577543497,0.111079202939,0.529884647735,0.243687563168,0.153632837469,0.544946609963,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0516053343232,-0.969745468783,-0.219778660669,0.0928867889385
4.3,0.383285355081,-0.154429743755,0.479961331892,0.39478884605,-0.191890009056,0.49278294466,0.043463776168,0.994285807899,0.0948000070753,-0.0227945394776,0.0447436559492,0.993496091757,0.101638287236,-0.0251630578991,0.247002405405,0.105165677119,0.52868152798,0.243787732199,0.149065885661,0.541799300484,0.0492985687037,-0.970352652288,-0.218658457296,0.0904094042413,0.0504427907869,-0.971295997354,-0.213150175932,0.09277183237
