1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
2.000000000000000111e-01,0.000000000000000000e+00,1.445388784420556794e-01,4.999076582604219388e-01,8.427848319309115821e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322779806236524e-01,-5.001226992185033859e-01,8.428003144048112905e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
3.000000000000000444e-01,0.000000000000000000e+00,1.445389371540295176e-01,4.999076369901415129e-01,8.427848169718477056e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322778718797496e-01,-5.001227012054750842e-01,8.428003155398533508e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
4.000000000000000222e-01,0.000000000000000000e+00,1.445388720686389683e-01,4.999076500662446021e-01,8.427848346480905084e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322916601004815e-01,-5.001227007037787331e-01,8.428003096940012151e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
5.000000000000000000e-01,0.000000000000000000e+00,1.445388728900439956e-01,4.999076470898498048e-01,8.427848367413635078e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322887387275879e-01,-5.001226997878978064e-01,8.428003115053744887e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
5.999999999999999778e-01,0.000000000000000000e+00,1.445388730439518543e-01,4.999076411621870553e-01,8.427848345199037139e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322890781620406e-01,-5.001226998852259520e-01,8.428003108425718981e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
6.999999999999999556e-01,0.000000000000000000e+00,1.445388682470505337e-01,4.999076434991016615e-01,8.427848341398784804e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322866244505289e-01,-5.001226998212403574e-01,8.428003112000154173e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
7.999999999999999334e-01,0.000000000000000000e+00,1.445388765247843099e-01,4.999076498114305989e-01,8.427848325777094196e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322794841248093e-01,-5.001227000658206023e-01,8.428003152879920412e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
8.999999999999999112e-01,0.000000000000000000e+00,1.445388858871195226e-01,4.999076433633692917e-01,8.427848338354660962e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322964106338925e-01,-5.001226986102483840e-01,8.428003099780483343e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
9.999999999999998890e-01,0.000000000000000000e+00,1.445388797862491304e-01,4.999076377559790174e-01,8.427848365246104478e-01,1.537456976449604884e-01,8.626903632435094504e-01,6.818873094883070030e-01,1.445322914069550602e-01,-5.001227009327372519e-01,8.428003107306242248e-01,2.020276102957686837e-01,-5.541084216172531551e-01,5.247455323943690519e-01
