time,left: target position x,left: target position y,left: target position x,left: current position x,left: current position y,left: current position z,right: target position x,right: target position y,right: target position x,right: current position x,right: current position y,right: current position z
0.2,0.42951537996000005,0.408101806487,0.615158774717,0.42951230569399995,0.408097118876,0.615162843953,0.40396357609300004,-0.46258884582599996,0.651480839248,0.403954674576,-0.462584123797,0.6514920112120001
0.3,0.42951351816600003,0.408095597949,0.615159164217,0.42951376090099996,0.40809762524099996,0.615160670276,0.403962268688,-0.462588143679,0.651481393249,0.403961354899,-0.462586056158,0.651483979516
0.4,0.42951351816600003,0.408095597949,0.615159164217,0.429513240809,0.40809554162699996,0.615160011085,0.403962268688,-0.462588143679,0.651481393249,0.403959806825,-0.46258794607000003,0.651486796624
0.5,0.429512171722,0.408096327074,0.615161792828,0.429512171722,0.408096327074,0.615161792828,0.403952655061,-0.46258618122199996,0.6514966951,0.403952655061,-0.46258618122199996,0.6514966951
0.6,0.429514179155,0.40809907035,0.6151600885549999,0.429512171722,0.408096327074,0.615161792828,0.403961575484,-0.462587101109,0.6514828572829999,0.403952655061,-0.46258618122199996,0.6514966951
0.7,0.429514549887,0.40809700120700004,0.6151588167600001,0.42951336100000004,0.40810029329499997,0.615162497952,0.403965102478,-0.46258755266199997,0.651479079453,0.40395226549999996,-0.46258495183799997,0.6514980335239999
0.8,0.429511874773,0.408097936788,0.615163528694,0.42951237552500005,0.408096584042,0.615162831999,0.40395133513099996,-0.462583739032,0.651496502439,0.403951839842,-0.462584755117,0.651497735724
0.9,0.429511874773,0.408097936788,0.615163528694,0.42951319072300004,0.40810007217,0.615161624466,0.40395133513099996,-0.462583739032,0.651496502439,0.403953754918,-0.46258664056000004,0.651495221757
1.0,0.42951399549099994,0.40809862445699996,0.615161290126,0.429512604458,0.408097692209,0.615162631507,0.40395498458000006,-0.462585740578,0.651495716387,0.403956065244,-0.462584394256,0.651490038077
1.1,0.429514984884,0.408099780728,0.615158701374,0.429514984884,0.408099780728,0.615158701374,0.40396464185500003,-0.462588560218,0.6514786837,0.40396464185500003,-0.462588560218,0.6514786837
1.2,0.429513452702,0.408097206767,0.6151614792010001,0.429514984884,0.408099780728,0.615158701374,0.403956177355,-0.462585949714,0.651492741442,0.40396464185500003,-0.462588560218,0.6514786837
1.3,0.429512771828,0.40809949049000005,0.615162336467,0.429514572191,0.408097300406,0.615158407897,0.403951820133,-0.462585698846,0.6514979501899999,0.403965507329,-0.46258892876900004,0.651477467267
