time,left: target position x,left: target position y,left: target position x,left: current position x,left: current position y,left: current position z,right: target position x,right: target position y,right: target position x,right: current position x,right: current position y,right: current position z
0.3,0.620749436769,0.49364972419799996,0.352134771299,0.620256072874,0.493096916559,0.34769818203100006,0.614874332641,-0.469633127447,0.433386681295,0.6144628477390001,-0.470021931444,0.42818227578400003
0.4,0.620749436769,0.49364972419799996,0.352134771299,0.6202906164109999,0.49312921571199997,0.347799220827,0.614874332641,-0.469633127447,0.433386681295,0.61448534962,-0.46996750414599997,0.42835897304
0.5,0.620749436769,0.49364972419799996,0.352134771299,0.620295265336,0.49313754193899995,0.347830571887,0.614874332641,-0.469633127447,0.433386681295,0.6144948241279999,-0.470046659358,0.428366515234
0.6,0.620749436769,0.49364972419799996,0.352134771299,0.620295483997,0.493139069299,0.34783063982100004,0.614874332641,-0.469633127447,0.433386681295,0.614493413147,-0.47001321291000003,0.42838218326099997
0.7,0.620749436769,0.49364972419799996,0.352134771299,0.6202896731840001,0.493121252982,0.347799966356,0.614874332641,-0.469633127447,0.433386681295,0.61448201936,-0.470084873722,0.428301961495
0.8,0.620749436769,0.49364972419799996,0.352134771299,0.620270488698,0.493084835989,0.347685029348,0.614874332641,-0.469633127447,0.433386681295,0.6143886610779999,-0.47002417762800003,0.42812094135
0.9,0.620749436769,0.49364972419799996,0.352134771299,0.620273284519,0.493085400412,0.34774936954499996,0.614874332641,-0.469633127447,0.433386681295,0.614345690176,-0.469980891155,0.428200401345
1.0,0.620749436769,0.49364972419799996,0.352134771299,0.62028120166,0.49309588994,0.347836826249,0.614874332641,-0.469633127447,0.433386681295,0.614348481541,-0.470033880996,0.428292326471
1.1,0.620749436769,0.49364972419799996,0.352134771299,0.620280576311,0.493087572759,0.347844324225,0.614874332641,-0.469633127447,0.433386681295,0.614347026067,-0.470016726615,0.428294642139
1.2,0.620749436769,0.49364972419799996,0.352134771299,0.620280559562,0.49308670938500004,0.34781699372,0.614874332641,-0.469633127447,0.433386681295,0.614358449889,-0.47010062940700004,0.42821312165299996
1.3,0.620749436769,0.49364972419799996,0.352134771299,0.620275942442,0.493055235732,0.34770349463699995,0.614874332641,-0.469633127447,0.433386681295,0.614371281919,-0.47000180398599994,0.428091943762
1.4,0.620749436769,0.49364972419799996,0.352134771299,0.620285701049,0.493042832317,0.34773094964100004,0.614874332641,-0.469633127447,0.433386681295,0.614396835556,-0.469964967812,0.42819924307400004
1.5,0.620749436769,0.49364972419799996,0.352134771299,0.620302570974,0.493062254776,0.34786067923600006,0.614874332641,-0.469633127447,0.433386681295,0.6144199359520001,-0.469994754598,0.42836563953400003
1.6,0.620749436769,0.49364972419799996,0.352134771299,0.6202998647,0.493054960672,0.347849842522,0.614874332641,-0.469633127447,0.433386681295,0.61441848857,-0.470001218793,0.428344739605
1.7,0.620749436769,0.49364972419799996,0.352134771299,0.620284824443,0.49306336317599997,0.34778627432099996,0.614874332641,-0.469633127447,0.433386681295,0.6143996709189999,-0.47006645148000004,0.428165491285
1.8,0.620749436769,0.49364972419799996,0.352134771299,0.62026362257,0.493104854239,0.347742883291,0.614874332641,-0.469633127447,0.433386681295,0.614349743938,-0.469985365615,0.42801327471600004
1.9,0.620749436769,0.49364972419799996,0.352134771299,0.620261737668,0.493135833139,0.347806663349,0.614874332641,-0.469633127447,0.433386681295,0.614333414219,-0.469956376403,0.428063366087
