Time,Target x,Target y,Target x,Current x,Current y,Current z
0.2,0.617953898354,-0.49553870385,0.501934123606,0.617953896737,-0.495538704309,0.501934123883
0.3,0.617953898354,-0.49553870385,0.501934123606,0.617954155899,-0.495538709971,0.501933693349
0.4,0.617953898354,-0.49553870385,0.501934123606,0.617954156486,-0.495538707489,0.501933693679
0.5,0.617953898354,-0.49553870385,0.501934123606,0.617954155899,-0.495538709971,0.501933693349
0.6,0.617953898354,-0.49553870385,0.501934123606,0.617953370152,-0.495538726699,0.501935123105
0.7,0.617953898354,-0.49553870385,0.501934123606,0.617953369995,-0.495538727651,0.501935123175
0.8,0.617953898354,-0.49553870385,0.501934123606,0.617953896737,-0.495538704309,0.501934123883
0.9,0.617953898354,-0.49553870385,0.501934123606,0.617953897646,-0.495538705242,0.501934124612
1.0,0.617953898354,-0.49553870385,0.501934123606,0.617953370152,-0.495538726699,0.501935123105
1.1,0.617953898354,-0.49553870385,0.501934123606,0.617954157946,-0.495538709244,0.501933693108
1.2,0.617953898354,-0.49553870385,0.501934123606,0.617954155899,-0.495538709971,0.501933693349
1.3,0.617953898354,-0.49553870385,0.501934123606,0.617953897646,-0.495538705242,0.501934124612
1.4,0.617953898354,-0.49553870385,0.501934123606,0.617953368844,-0.49553872946,0.501935123608
1.5,0.617953898354,-0.49553870385,0.501934123606,0.617953896737,-0.495538704309,0.501934123883
1.6,0.617953898354,-0.49553870385,0.501934123606,0.617953898354,-0.49553870385,0.501934123606
1.7,0.617953898354,-0.49553870385,0.501934123606,0.617954155899,-0.495538709971,0.501933693349
1.8,0.617953898354,-0.49553870385,0.501934123606,0.617954157946,-0.495538709244,0.501933693108
1.9,0.617953898354,-0.49553870385,0.501934123606,0.617953898354,-0.49553870385,0.501934123606
2.0,0.617953898354,-0.49553870385,0.501934123606,0.617953896737,-0.495538704309,0.501934123883
2.1,0.617953898354,-0.49553870385,0.501934123606,0.617954155899,-0.495538709971,0.501933693349
2.2,0.617953898354,-0.49553870385,0.501934123606,0.617954156486,-0.495538707489,0.501933693679
2.3,0.617953898354,-0.49553870385,0.501934123606,0.617953898354,-0.49553870385,0.501934123606
2.4,0.617953898354,-0.49553870385,0.501934123606,0.617954156486,-0.495538707489,0.501933693679
2.5,0.617953898354,-0.49553870385,0.501934123606,0.617953369995,-0.495538727651,0.501935123175
2.6,0.617953898354,-0.49553870385,0.501934123606,0.617953370152,-0.495538726699,0.501935123105
2.7,0.617953898354,-0.49553870385,0.501934123606,0.617953897646,-0.495538705242,0.501934124612
2.8,0.617953898354,-0.49553870385,0.501934123606,0.617954155899,-0.495538709971,0.501933693349
2.9,0.617953898354,-0.49553870385,0.501934123606,0.617954156486,-0.495538707489,0.501933693679
3.0,0.617953898354,-0.49553870385,0.501934123606,0.617953370152,-0.495538726699,0.501935123105
3.1,0.617953898354,-0.49553870385,0.501934123606,0.617953370152,-0.495538726699,0.501935123105
3.2,0.617953898354,-0.49553870385,0.501934123606,0.617953898354,-0.49553870385,0.501934123606
3.3,0.617953898354,-0.49553870385,0.501934123606,0.617953896737,-0.495538704309,0.501934123883
3.4,0.617953898354,-0.49553870385,0.501934123606,0.617953369995,-0.495538727651,0.501935123175
