time,right target position x,right target position y,right target position x,right current position x,right current position y,right current position z,right target orientation w,right target orientation x,right target orientation y,right target orientation z,right current orientation w,right current orientation x,right current orientation y,right current orientation z,left target position x,left target position y,left target position x,left current position x,left current position y,left current position z,left target orientation w,left target orientation x,left target orientation y,left target orientation z,left current orientation w,left current orientation x,left current orientation y,left current orientation z
6.7,0.247607873541,-0.181144000915,0.835601870349,0.247607873541,-0.181144000915,0.835601870349,0.00682050842004,-0.982924339435,-0.149045595222,0.107696955187,0.00682050842004,-0.982924339435,-0.149045595222,0.107696955187,0.568390486157,0.159099283353,0.671934988981,0.54802653463,0.134933120806,0.669975486448,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0807484802674,-0.984570728048,-0.136060854598,0.0747503060236
6.8,0.247608277731,-0.181143826612,0.835601929871,0.247607011178,-0.181143092303,0.835601969905,0.00682440053944,-0.982922031786,-0.149060266798,0.107697464452,0.00682692073834,-0.982921674638,-0.149059897069,0.107701075972,0.578131345427,0.171169790164,0.673113730436,0.54802031792,0.134933054972,0.66999349004,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0807372592798,-0.984573121683,-0.136056651695,0.0747385479702
6.9,0.247608537037,-0.181143174986,0.835601764265,0.247608089979,-0.181143699523,0.835602069101,0.00682317030248,-0.98292588155,-0.149033216357,0.107699842841,0.00682569671011,-0.982921098573,-0.149066460974,0.107697326141,0.580299792207,0.176883267894,0.672313240057,0.547986881253,0.134879623986,0.669989903519,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0807397907344,-0.984579617755,-0.136008362282,0.0747381287062
7.0,0.247607313575,-0.181143190715,0.835601870166,0.247607750943,-0.181143109951,0.835601861168,0.00682808870664,-0.982919661683,-0.149073727303,0.107700230777,0.00682939270656,-0.982917101582,-0.149089459198,0.107701736143,0.581388709462,0.180541741386,0.670971301084,0.548021268229,0.134925913555,0.669977195969,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0807474741065,-0.984571898508,-0.136053879404,0.0747486721875
7.1,0.247607897638,-0.181143979112,0.835602043389,0.247608185954,-0.18114321602,0.835601798718,0.00682541452302,-0.982918456089,-0.149084356469,0.107696690073,0.00682485743335,-0.982923617185,-0.149047285715,0.107700931855,0.578035888589,0.179830643073,0.670691159254,0.548017810886,0.13492127721,0.669978526421,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0807466234501,-0.984572686921,-0.13604931322,0.0747475173058
7.2,0.247609149012,-0.181144638058,0.835600131951,0.247611517705,-0.18114537897,0.835592815178,0.00682238322912,-0.9829179633,-0.149087980038,0.107696363532,0.00680672457368,-0.982916319905,-0.149098790087,0.107697387897,0.577881244338,0.179761233464,0.667985644823,0.548008732764,0.134901399991,0.669998960294,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.080731062501,-0.984602052082,-0.135847575011,0.0747444375627
7.3,0.247651572265,-0.181129662984,0.835466880469,0.247672750379,-0.181100227345,0.835351045935,0.00653578892537,-0.982858923135,-0.149523120444,0.107649696377,0.00629160976209,-0.98279731599,-0.149967147521,0.10760904234,0.578177986062,0.179813044801,0.664131489282,0.550672871137,0.137728023188,0.66913967767,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0813208099767,-0.984963253044,-0.132577279747,0.0752168924749
7.4,0.247695277578,-0.181063360704,0.835213176662,0.247695277578,-0.181063360704,0.835213176662,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.580298480904,0.180848034754,0.660297539716,0.559989388102,0.150198133294,0.667789702016,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0822887674912,-0.984767311129,-0.132891877929,0.0761685660634
7.5,0.246804426557,-0.185608214868,0.837437025959,0.247760508601,-0.180992187251,0.834897302289,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00531392498888,-0.982573296336,-0.151586837982,0.107437935938,0.583748278535,0.186198460594,0.659925904756,0.575937534098,0.174550394244,0.66650964764,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0833556296392,-0.983641380353,-0.139650768953,0.0774540934682
7.6,0.247411172038,-0.192012003793,0.838500015194,0.247784025722,-0.180963246231,0.834771412923,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00503940732026,-0.982506098968,-0.15207313419,0.107378450917,0.585904893792,0.191869380608,0.660558012014,0.581004366242,0.182477263828,0.666037400674,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0838679276036,-0.983600615266,-0.139411135203,0.0778494428291
7.7,0.247290591842,-0.196349314584,0.839212886745,0.247795168173,-0.18097559409,0.834773271822,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00504119705446,-0.98251117055,-0.152040798531,0.107377752161,0.588718590653,0.197667929068,0.660920944696,0.576911696446,0.174846093447,0.665821988774,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0840592255535,-0.984551964266,-0.132515304319,0.0776606102278
7.8,0.247923920995,-0.200788862242,0.839290909225,0.247790646475,-0.180970356228,0.834771187256,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00503519932714,-0.982507830394,-0.1520636029,0.107376303972,0.5916925048,0.203094455138,0.660315897947,0.578286743214,0.177367175156,0.665877914062,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0840197022975,-0.9842529183,-0.134701416039,0.0777329464281
7.9,0.248759429103,-0.203611231579,0.838709704334,0.247794478924,-0.180973910863,0.834772893635,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00504000153911,-0.982507390603,-0.152066766331,0.107375622807,0.594008681691,0.208011093274,0.659764912611,0.580799455843,0.182050587739,0.666015343978,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0838954871663,-0.983693872682,-0.138734241322,0.0778506413913
8.0,0.248840849048,-0.206903225912,0.838539473469,0.247667283697,-0.181184841037,0.834701202019,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00472476521742,-0.982451773047,-0.152435583799,0.107375895908,0.595695850766,0.212355348006,0.65905013371,0.577571137319,0.175981262152,0.665621515934,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.084018728653,-0.984483699043,-0.133037623381,0.0776768325783
8.1,0.248801033145,-0.210615000857,0.838733426983,0.248319218928,-0.188197670286,0.835691870201,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00423350187271,-0.982132760388,-0.154125935502,0.107900483966,0.596691605962,0.217011782065,0.659075644498,0.584062100644,0.185167146118,0.659000595265,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0857922977763,-0.983838091807,-0.135166331905,0.0802019542867
8.2,0.249440352565,-0.214917517437,0.838997773582,0.248628522595,-0.192221802532,0.836447047371,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00428975050009,-0.982204279024,-0.153602768889,0.107993248385,0.59807777158,0.220329600111,0.658634570127,0.590770759342,0.198661386568,0.658793186164,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0846169717915,-0.982965434511,-0.142497151232,0.0794574384915
8.3,0.24918324793,-0.21930631174,0.839669875557,0.247841265972,-0.19744888114,0.837790662074,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00461070867794,-0.982077058082,-0.154296039788,0.108148626719,0.598868874228,0.224742787615,0.658897665029,0.589969121905,0.196557886673,0.656164792768,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0844367161436,-0.984088549328,-0.134946146684,0.0789284837315
8.4,0.249041299468,-0.22415075375,0.84036313718,0.248866868165,-0.201553050005,0.838618583896,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00512424051709,-0.982521018576,-0.151461283026,0.108100277331,0.600223300374,0.230127992764,0.659183826929,0.590922209759,0.198505055315,0.655255624066,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0840540909108,-0.984369387035,-0.133417927312,0.0784313479527
8.5,0.249649833089,-0.228757224215,0.840445451195,0.247569132616,-0.20026523354,0.838447206991,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00471286220829,-0.982083308029,-0.154251099735,0.108151575353,0.601630327618,0.23539059116,0.659456756597,0.595086974945,0.207462822132,0.656148317912,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0834571428131,-0.98340479869,-0.140820639503,0.0782269436746
8.6,0.250537554866,-0.23538661672,0.840014926846,0.248225721836,-0.200831868958,0.838466649126,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.0048346836933,-0.982241071562,-0.153284312283,0.108088032539,0.602520254767,0.242708208695,0.65985729981,0.590371524511,0.19762083945,0.655633121717,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0838258643641,-0.984525277228,-0.132588173632,0.0781254067229
8.7,0.251018743163,-0.242464012636,0.840335122997,0.248087827864,-0.200729250264,0.838477654717,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00484822844507,-0.982199802842,-0.153532811124,0.108109749264,0.604147550976,0.248419540659,0.658511307722,0.591621126076,0.200001036536,0.655440259028,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0839284414235,-0.984216955069,-0.134651592026,0.0783705993321
8.8,0.251783232337,-0.247449851764,0.840498320515,0.248233510536,-0.200859611414,0.83848602773,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00488013758157,-0.982240802695,-0.15327854178,0.10809661608,0.60461765281,0.252827885285,0.658430483823,0.594625759509,0.206346602161,0.655870210505,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.083626677849,-0.983505564531,-0.139934258833,0.0783695508042
8.9,0.251419822818,-0.251631445421,0.841512433941,0.248053158934,-0.200696423921,0.838473971362,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00482757863323,-0.982199645965,-0.153535782168,0.108107879198,0.604769018805,0.25632816805,0.658735123163,0.591854867941,0.200639566217,0.655741872925,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0837365387159,-0.984181955387,-0.135130452287,0.0781909946146
9.0,0.252298782712,-0.25569859816,0.841121963913,0.248149502976,-0.200780943376,0.838478164826,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00485034459926,-0.982222881829,-0.153391219497,0.10810096369,0.605425176537,0.260887684956,0.658724811559,0.59069043215,0.19810659882,0.655373365816,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0839804403312,-0.984432910099,-0.133055303621,0.0783289048395
9.1,0.252972285396,-0.260710424913,0.840474240238,0.247867720972,-0.201892203167,0.838327746709,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00426655458666,-0.981997164158,-0.154769970554,0.108211008275,0.606296387828,0.266578140393,0.659171727186,0.594230938912,0.205644171314,0.654848039352,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0842025982962,-0.983677655332,-0.138051904245,0.0789294911646
9.2,0.254031489736,-0.265775985254,0.839825503284,0.249305655055,-0.209344628697,0.838529485201,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00388519959408,-0.98183544047,-0.155534760417,0.108595632338,0.606576499856,0.271354767218,0.659036067014,0.593234985479,0.204857962871,0.651999118856,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0858273447937,-0.98424172105,-0.132027429494,0.0804404083211
9.3,0.255052398091,-0.270242220892,0.838478617126,0.250009237473,-0.220533722454,0.839047816828,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00349080513747,-0.98173023182,-0.156075905128,0.108783629505,0.606702474272,0.275495561495,0.657558944707,0.595488765202,0.214682326795,0.651988661592,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0856340526162,-0.984560893929,-0.130033784763,0.0799866863767
9.4,0.256014297849,-0.274706817402,0.837398521359,0.252728764561,-0.237877064709,0.840539965982,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00543826678023,-0.982280020814,-0.152522826356,0.108780390715,0.606988665974,0.279260399476,0.656211998945,0.603114432666,0.240261310202,0.65396459209,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0840203365232,-0.983697808992,-0.138014540369,0.0789378887564
9.5,0.255393664485,-0.278512335552,0.83707606023,0.251025222157,-0.242479128878,0.840492499899,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00326207904686,-0.983279915232,-0.146162948564,0.108565001769,0.606539842999,0.283597948685,0.655004468446,0.605580700438,0.249897010353,0.653783548762,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0838079664216,-0.983443365329,-0.139812625191,0.0791694498643
9.6,0.256278435832,-0.283152497543,0.83563481992,0.252437882897,-0.250526856165,0.840969534992,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00507484937757,-0.982331453612,-0.152602190632,0.108220758461,0.60621505729,0.289162906542,0.653693523889,0.602865018515,0.247015368343,0.65395288231,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0834756725995,-0.984671159151,-0.13150633105,0.0784895235997
9.7,0.256696413404,-0.288652456535,0.834403209145,0.25159259494,-0.251679515185,0.840831594403,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00404178484842,-0.98264000015,-0.150712499997,0.108111222476,0.605590460217,0.29579824461,0.652245309835,0.606030623242,0.256924175385,0.654953656048,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0827101399664,-0.983958170236,-0.137397482743,0.0781491120095
9.8,0.256737719422,-0.296362049116,0.833628527576,0.252057581747,-0.252191040708,0.840879436122,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00464101630585,-0.982223318374,-0.153427913251,0.108054103322,0.605359730637,0.304012837544,0.650250819211,0.606009809738,0.256786657362,0.654869662225,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0827356481394,-0.983965941071,-0.137300698,0.0781943582873
9.9,0.256262998229,-0.303677058948,0.832868568356,0.251664948335,-0.251725033157,0.840827917915,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00444997883734,-0.982110205465,-0.154143463707,0.108071895539,0.604741183436,0.310467364922,0.647383180147,0.603300715076,0.249309171216,0.653835441959,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0834067529991,-0.984696204888,-0.131325166849,0.0785518821255
10.0,0.255981872922,-0.30955878569,0.831337325031,0.251915752638,-0.252036519031,0.840871096932,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00459753273959,-0.982177581615,-0.153716321454,0.108061803537,0.603355643666,0.315191509858,0.645097163206,0.605838028627,0.256074958833,0.654460261582,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0829964016298,-0.983992864738,-0.136801740946,0.0784533181885
10.1,0.254545549995,-0.314624912275,0.829313568527,0.251734726953,-0.251820150858,0.840846713571,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00450707783241,-0.982128113889,-0.154029293356,0.108069565312,0.602520880616,0.321608933345,0.643586900716,0.606701434286,0.258606295078,0.654937003149,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.082686795462,-0.983757193866,-0.138790093977,0.0782431286892
10.2,0.254824529534,-0.319648540748,0.826219252998,0.251849283813,-0.251958018613,0.840863325457,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00456482234732,-0.982157547826,-0.153846532989,0.108059973772,0.601375934994,0.328477087155,0.642575290685,0.603606890784,0.250363871738,0.654279556795,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0831390909131,-0.984635790823,-0.132105611379,0.0782838325222
10.3,0.25473631466,-0.325047142042,0.823693565781,0.251779155955,-0.251876862991,0.840855258625,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.0045360579459,-0.982138604572,-0.153962019298,0.108068877115,0.600858685887,0.334467026129,0.641116824632,0.605631111386,0.255428281674,0.654282240737,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0831015557495,-0.984044890095,-0.13630494426,0.0785541079843
10.4,0.254611413127,-0.327138162388,0.821880988533,0.251803083131,-0.251903235473,0.84085686563,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00454307075047,-0.982146791095,-0.153910837017,0.108067087953,0.60027304045,0.338305058613,0.639216568952,0.606207479685,0.256941405033,0.654365671326,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0830296815738,-0.983877961142,-0.137536170103,0.0785750053756
10.5,0.254119674808,-0.332772619261,0.821698479111,0.25179960591,-0.251901734134,0.840858234468,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00454155184323,-0.982148132389,-0.153905228129,0.10806294974,0.599486855185,0.34172618641,0.637244608884,0.603923989536,0.251260329643,0.654445548503,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0830361624934,-0.984555690244,-0.132812118017,0.0782050499313
10.6,0.253776888496,-0.338531798853,0.821230046207,0.251983862484,-0.253925861847,0.840038383998,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00403836920643,-0.981849948129,-0.155594353243,0.108373281631,0.598655042565,0.346847536698,0.635571446901,0.606051625095,0.257863738842,0.652741652558,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0839393347395,-0.983873384306,-0.136670047199,0.0791748062013
10.7,0.2523076042,-0.34314662887,0.820759407932,0.253180204726,-0.258824803551,0.838845588189,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00388824059129,-0.98170114527,-0.156214068503,0.108834313351,0.596935776389,0.35118139042,0.634798195844,0.607359847891,0.263829109366,0.649821203976,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0855343110928,-0.983353010054,-0.138619682531,0.0805315022723
10.8,0.250824402219,-0.347866392864,0.81875377124,0.253961668323,-0.265170534208,0.837222292205,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00379657464613,-0.98156189942,-0.156763563411,0.109302373324,0.595710573113,0.356725278035,0.633037832265,0.605889830827,0.265854441176,0.647955376731,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0865135431879,-0.983775334353,-0.135159305854,0.0802088549059
10.9,0.248425523883,-0.350470221771,0.817104153091,0.254854379741,-0.274862666267,0.83496228066,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00410167553703,-0.981533855057,-0.156618704886,0.109749938107,0.594090787089,0.362262996569,0.631084945684,0.605682647268,0.276031998827,0.646663623307,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0867781666355,-0.983832324783,-0.135225094438,0.0791055013351
11.0,0.245331893808,-0.355943209661,0.815850190575,0.255743004426,-0.287367627475,0.831952572707,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00438193245861,-0.981610710671,-0.155980882173,0.109959882506,0.592021105206,0.368493857518,0.628698375707,0.605998134757,0.292245008488,0.644873531979,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0865841996365,-0.983598419703,-0.137557358103,0.0782003731666
11.1,0.244545619136,-0.362761832012,0.812659434731,0.256333961638,-0.300310628612,0.828881109958,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00486488857574,-0.981804975322,-0.154854767641,0.109796740526,0.589450565493,0.37379452838,0.62543686915,0.604170605336,0.303645076056,0.642414852838,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0861729608479,-0.983970166076,-0.1354643569,0.0776295117937
11.2,0.243352632171,-0.369038141502,0.80891679948,0.256079077825,-0.310276427183,0.826185847103,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00491293574215,-0.981877749622,-0.154660385834,0.109417150913,0.587499526656,0.379406454697,0.620746579652,0.603165084895,0.315978277668,0.640376018635,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0852697643524,-0.984013104884,-0.135826087597,0.0774503107227
11.3,0.242031435615,-0.374952650799,0.806368343288,0.255824855699,-0.318777113013,0.823913698788,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00500129643165,-0.982050196701,-0.153927248914,0.108898118604,0.585953560984,0.38531410946,0.61585321713,0.60242073221,0.327660148592,0.638603045323,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0841545228868,-0.983925963803,-0.13710921493,0.0775163028818
11.4,0.241108725911,-0.382374829782,0.80366825288,0.255388382476,-0.322898069388,0.822717187137,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00500435717805,-0.982050884036,-0.154142545031,0.10858680115,0.584004816926,0.390087636843,0.612138894086,0.600930054122,0.330017356228,0.637510136585,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0835977420634,-0.984318280724,-0.13464952227,0.0774496346417
11.5,0.240561793691,-0.387831307186,0.800977937634,0.255244492737,-0.327068614904,0.821656082522,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00510723842931,-0.982196610863,-0.153459529505,0.108230802126,0.581489202893,0.397038849726,0.609353569036,0.600575570544,0.336154729445,0.636694691156,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0828310851977,-0.984233321099,-0.135676798394,0.0775602175154
11.6,0.238766322976,-0.392563021911,0.799223057682,0.255116726084,-0.327770233335,0.821393208885,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00504821960146,-0.982194789531,-0.153525426831,0.108156618908,0.579146174109,0.401748153105,0.606640067583,0.600951989995,0.339315639219,0.636606988425,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0825568526859,-0.984018061781,-0.137376510946,0.0775919738394
11.7,0.237957249528,-0.397371418012,0.796582571918,0.255026710956,-0.327617740409,0.821383252778,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00500164558215,-0.982145397279,-0.153837275152,0.108164203505,0.577165005124,0.406329187289,0.603861835485,0.599830769894,0.334750710697,0.636287349636,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0828582667848,-0.984505175604,-0.13368306497,0.0775429234307
11.8,0.237146745568,-0.40270180179,0.792198590691,0.255040361848,-0.327637870461,0.82138210185,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00499359439736,-0.98215932576,-0.153749766389,0.108162526655,0.575179604209,0.412450822726,0.601081755643,0.600407429084,0.337071636156,0.636414822239,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0827344080322,-0.984252155989,-0.135572618277,0.0776065482604
11.9,0.236564050561,-0.408386773599,0.787669412548,0.255059959005,-0.327680767455,0.821390414322,0.0059983192129,-0.982724532366,-0.150490776007,0.107559471868,0.00502674603344,-0.982162108516,-0.153732450521,0.108160335043,0.572546718037,0.418195667401,0.598407176023,0.600615817496,0.337914412855,0.636473460912,0.0807447468056,-0.984579517073,-0.136003337015,0.0747432454796,0.0826738972341,-0.984162479573,-0.136253582597,0.0776157313032
