1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
2.000000000000000111e-01,0.000000000000000000e+00,1.435332356357621741e-01,4.996865089355641554e-01,8.422549621290393862e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.504211504446436587e-01,-5.408185537229652784e-01,8.654660219299583623e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
3.000000000000000444e-01,0.000000000000000000e+00,1.436215774686729063e-01,4.996843305908708066e-01,8.422475848229500350e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.513293008578298626e-01,-5.466386859022424050e-01,8.683552673826335777e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
4.000000000000000222e-01,0.000000000000000000e+00,1.436201736114140481e-01,4.996837707931838790e-01,8.422576486602475487e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514737570243498421e-01,-5.482377961580279235e-01,8.692601418934658986e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
5.000000000000000000e-01,0.000000000000000000e+00,1.435981538503155186e-01,4.996881411137110152e-01,8.422668606831882343e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514838972587791155e-01,-5.482581683112519588e-01,8.692527745142414330e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
5.999999999999999778e-01,0.000000000000000000e+00,1.436048424249052602e-01,4.996875474634352998e-01,8.422642493372511918e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514832578974365240e-01,-5.482713894447196479e-01,8.692515837453294036e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
6.999999999999999556e-01,0.000000000000000000e+00,1.435986979820856324e-01,4.996869093172733312e-01,8.422668873653786914e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514671317308925458e-01,-5.482687791895952678e-01,8.692586939448079253e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
7.999999999999999334e-01,0.000000000000000000e+00,1.436101245956945549e-01,4.996866570159014809e-01,8.422617874337980926e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514818647519547423e-01,-5.482697903919007132e-01,8.692524283185451006e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
8.999999999999999112e-01,0.000000000000000000e+00,1.436104218161868284e-01,4.996850992133963776e-01,8.422618862168550491e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514853587706291582e-01,-5.482695656353298030e-01,8.692516419895219837e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
9.999999999999998890e-01,0.000000000000000000e+00,1.436046577389610834e-01,4.996859927377305111e-01,8.422643644849249212e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514859862712178706e-01,-5.482698012836250134e-01,8.692505990816223882e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.099999999999999867e+00,0.000000000000000000e+00,1.434766643556249222e-01,4.997465032528708995e-01,8.421874907832992418e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.514605550253617094e-01,-5.482879759889391913e-01,8.692135616852946223e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.199999999999999956e+00,0.000000000000000000e+00,1.429482927737283637e-01,4.993978179874435375e-01,8.420397918189618247e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.508357611647045682e-01,-5.484498183120709580e-01,8.690809274439789123e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.300000000000000044e+00,0.000000000000000000e+00,1.429222019374082331e-01,4.995168305328954728e-01,8.420516242707799526e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.508922736760352490e-01,-5.484663151882472887e-01,8.690419357965680769e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.400000000000000133e+00,0.000000000000000000e+00,1.429256637400141139e-01,4.995041938192896769e-01,8.420494766661265063e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.509442134840482674e-01,-5.484739231559689898e-01,8.690265999991155788e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.500000000000000222e+00,0.000000000000000000e+00,1.426605576207424508e-01,4.994749163255685076e-01,8.419631393550988108e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.530531729071257507e-01,-5.518598577865607702e-01,8.684684506993034514e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.600000000000000311e+00,0.000000000000000000e+00,1.423550389399151350e-01,4.994184274333225981e-01,8.418402763516984466e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.612881484755205874e-01,-5.651327365332268204e-01,8.659643693502765416e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.700000000000000400e+00,0.000000000000000000e+00,1.423550389399151350e-01,4.994184274333225981e-01,8.418402763516984466e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.701907665085131971e-01,-5.801353420212841394e-01,8.628496524444813076e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.800000000000000488e+00,0.000000000000000000e+00,1.422333251970155366e-01,4.993730696303545491e-01,8.417780384429380813e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.780402831840252609e-01,-5.939935103693209095e-01,8.597216722640566022e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
1.900000000000000577e+00,0.000000000000000000e+00,1.422253504859407602e-01,4.993438437349093095e-01,8.417783871623901737e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,1.948643983711655925e-01,-6.264098454486121126e-01,8.506529896014449754e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
2.000000000000000444e+00,0.000000000000000000e+00,1.422253504859407602e-01,4.993438437349093095e-01,8.417783871623901737e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,2.067071015167838699e-01,-6.538634370706185583e-01,8.418069668035489395e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
2.100000000000000533e+00,0.000000000000000000e+00,1.422074630255303340e-01,4.993053258439661968e-01,8.417819342164158947e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,2.127938506823121578e-01,-6.713231796343898106e-01,8.358869787656149075e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
2.200000000000000622e+00,0.000000000000000000e+00,1.422033633646032358e-01,4.992929270830325783e-01,8.417813191869267797e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,2.182285291026298257e-01,-6.866924871714874534e-01,8.299307797491245475e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
2.300000000000000711e+00,0.000000000000000000e+00,1.421997157072696083e-01,4.992846909940816258e-01,8.417813774768125867e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,2.219042265662724278e-01,-6.995920092512718513e-01,8.248351251216836655e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
2.400000000000000799e+00,0.000000000000000000e+00,1.421986582202020566e-01,4.992770996847707976e-01,8.417813506534154167e-01,1.944192358949738131e-01,1.928494308076442176e-01,4.980291213053404942e-01,2.245090581398457852e-01,-7.098302306211377033e-01,8.206578762769761726e-01,1.619889083209641312e-01,-9.401364138883691046e-01,5.007955072425374077e-01
