time,left: target position x,left: target position y,left: target position x,left: current position x,left: current position y,left: current position z,right: target position x,right: target position y,right: target position x,right: current position x,right: current position y,right: current position z
4.7,0.40489928998,0.42166496098899997,0.35611591291,0.40489928998,0.42166496098899997,0.35611591291,0.34266903488300005,-0.46349288236999997,0.370458907268,0.34266903488300005,-0.46349288236999997,0.370458907268
4.8,0.40497897783500003,0.421400742773,0.35605933603100004,0.405065441309,0.421392178535,0.35602830074299996,0.342690711942,-0.46350871675399996,0.370403191031,0.342706075991,-0.46353251560500003,0.37037061361900003
4.9,0.405399519115,0.42040215772600004,0.35594574085600006,0.405466211549,0.41990989671499995,0.35595366442000004,0.34277100317299997,-0.46359338546400003,0.370196367999,0.342781721392,-0.463596069313,0.370158136269
5.0,0.40588408139,0.418199419412,0.35615610415200005,0.405466211549,0.41990989671499995,0.35595366442000004,0.342807591846,-0.46364809941000007,0.370087250525,0.342781721392,-0.463596069313,0.370158136269
5.1,0.40712444675,0.41643394187700006,0.35681805998899996,0.40721019874799996,0.415288034839,0.35697813279,0.342817888578,-0.4637135182,0.370084424821,0.342817888578,-0.4637135182,0.370084424821
5.2,0.407367657806,0.411252539187,0.357544844004,0.40721019874799996,0.415288034839,0.35697813279,0.342808183966,-0.46350142581799997,0.37011230602399997,0.342817888578,-0.4637135182,0.370084424821
5.3,0.40835180803300003,0.412452754772,0.357825698187,0.408365372869,0.411849184217,0.357926989543,0.34282457723399995,-0.463611024907,0.37015364604199996,0.34282457723399995,-0.463611024907,0.37015364604199996
5.4,0.407910257981,0.408347485891,0.358192141801,0.40794235978200005,0.40831455060500005,0.35820820041900003,0.34279887592299996,-0.46327027548199995,0.370158475924,0.342800643154,-0.463325077611,0.37017652587399996
5.5,0.40859622956200004,0.41085000493199997,0.35816307988300006,0.40794235978200005,0.40831455060500005,0.35820820041900003,0.34282769097300003,-0.463503683738,0.37017063982299997,0.342800643154,-0.463325077611,0.37017652587399996
5.6,0.40814481270900005,0.409036322003,0.35820258311,0.408593204882,0.410866452517,0.35815980190200003,0.342798824223,-0.46331714273999997,0.370180662816,0.34281047500699996,-0.46338848783299996,0.370188322339
5.7,0.40845469790100003,0.410258256835,0.358180867102,0.40845469790100003,0.410258256835,0.358180867102,0.34282711362199997,-0.46347974419699994,0.37015989084299994,0.34282711362199997,-0.46347974419699994,0.37015989084299994
5.8,0.408279019448,0.409575815818,0.358193206123,0.408178658951,0.40915047353600004,0.358207183891,0.342805493668,-0.463344813073,0.370177471928,0.34281292608499997,-0.46338290929,0.370164152136
5.9,0.408337737909,0.40979246511399997,0.35818846720799996,0.408439276483,0.41021627081,0.358176544612,0.342821471082,-0.463454759227,0.370169292668,0.342816314581,-0.463423515738,0.370174458014
6.0,0.4083745282,0.409952098574,0.35818760290299995,0.408439276483,0.41021627081,0.358176544612,0.342809832018,-0.46336557196,0.37016921658699997,0.342816314581,-0.463423515738,0.370174458014
6.1,0.408266654322,0.409510512146,0.358193984643,0.408353728873,0.409860903266,0.358186892412,0.342818959142,-0.463438992881,0.37017253496299996,0.342816388839,-0.463417201475,0.37016898979400004
6.2,0.408421632491,0.41014303607600006,0.35818276370499996,0.40834881418700003,0.409851135519,0.358188356845,0.34281324653800005,-0.463396781131,0.370172432988,0.34281324653800005,-0.463396781131,0.370172432988
6.3,0.408239935563,0.409401865186,0.358197607038,0.40834881418700003,0.409851135519,0.358188356845,0.34281799201200003,-0.463429321283,0.370169937019,0.34281324653800005,-0.463396781131,0.370172432988
6.4,0.40843107205799994,0.41018167502999997,0.358180359124,0.40843107205799994,0.41018167502999997,0.358180359124,0.342812027531,-0.463385759411,0.370171814962,0.342812027531,-0.463385759411,0.370171814962
6.5,0.408244324719,0.40941971006899996,0.35819801018799996,0.40826998821500005,0.40952304336499995,0.358195217661,0.34281715277099994,-0.46342193797200004,0.37016972227399997,0.342815011476,-0.463407871799,0.37017102098399995
6.6,0.40841647157399996,0.41012117357199995,0.35818139173,0.408404051244,0.410070688578,0.358183114963,0.34281307153499996,-0.463392422486,0.370171265591,0.34281483241300004,-0.46340461139899997,0.370170371295
6.7,0.408266205692,0.409509688565,0.35819601305200005,0.408267642751,0.40951609013400003,0.358195668192,0.34281633683799995,-0.463416358081,0.37017058765,0.34281461329999996,-0.463405769353,0.370170957801
6.8,0.40839718981600004,0.41004176441600004,0.358183524789,0.408267642751,0.40951609013400003,0.358195668192,0.342814934705,-0.46340602258100005,0.370170540841,0.34281461329999996,-0.463405769353,0.370170957801
