Time,Target Position x,Target Position y,Target Position x,Current Position x,Current Position y,Current Position z,Target Orientation x,Target Orientation y,Target Orientation z,Target Orientation w,Current Orientation w,Current Orientation x,Current Orientation y,Current Orientation z
0.7,0.359827765959,-0.159740593689,0.811232811922,0.0,0.0,0.0,0.0458937989534,0.98775281413,-0.094761521189,-0.115145088904,0.0,0.0,0.0,0.0
0.8,0.359827945083,-0.159740543057,0.811233420993,0.359827790523,-0.159740583289,0.811233469954,0.0458921300323,0.987753041322,-0.0947609310516,-0.115144290815,0.0458925408922,0.987753022323,-0.0947607763911,-0.115144417317
0.9,0.359827840929,-0.159740664734,0.811232887348,0.359829269203,-0.159740575826,0.811231758931,0.0458934793959,0.987752823974,-0.0947615434433,-0.115145113506,0.0458908534052,0.987752880932,-0.0947615037394,-0.115145704193
1.0,0.359828945672,-0.159740309461,0.811231729171,0.359828945672,-0.159740309461,0.811231729171,0.0458912845045,0.987752866713,-0.094761452741,-0.115145696318,0.0458912845045,0.987752866713,-0.094761452741,-0.115145696318
1.1,0.35982837113,-0.159740639947,0.811232501984,0.35982837113,-0.159740639947,0.811232501984,0.0458925201306,0.987752814712,-0.0947617737549,-0.115145385753,0.0458925201306,0.987752814712,-0.0947617737549,-0.115145385753
1.2,0.359827690117,-0.159740537876,0.811233073464,0.359829001258,-0.159740357214,0.811231801989,0.0458932632123,0.987752880981,-0.0947612263416,-0.115144971615,0.0458909718457,0.987752878905,-0.094761448719,-0.115145719658
1.3,0.359827384594,-0.159740589401,0.81123348626,0.359829001258,-0.159740357214,0.811231801989,0.0458936440855,0.98775289906,-0.0947611358838,-0.115144739168,0.0458909718457,0.987752878905,-0.094761448719,-0.115145719658
1.4,0.359828010059,-0.159740789333,0.811233694844,0.359827756728,-0.159740598886,0.811233147741,0.0458915854522,0.987753052429,-0.0947608364265,-0.115144490449,0.0458929467456,0.98775289183,-0.0947612372952,-0.115144995665
1.5,0.359827374653,-0.15974056053,0.811233552346,0.359827756728,-0.159740598886,0.811233147741,0.0458933509281,0.98775291941,-0.0947610413507,-0.115144759236,0.0458929467456,0.98775289183,-0.0947612372952,-0.115144995665
1.6,0.35982927052,-0.159740583765,0.811231815011,0.35982927052,-0.159740583765,0.811231815011,0.0458902724672,0.98775285409,-0.0947616719942,-0.115146027511,0.0458902724672,0.98775285409,-0.0947616719942,-0.115146027511
1.7,0.359828468363,-0.159740493029,0.811232483241,0.359828468363,-0.159740493029,0.811232483241,0.045891310252,0.987752887403,-0.0947614592871,-0.115145503185,0.045891310252,0.987752887403,-0.0947614592871,-0.115145503185
1.8,0.359827891918,-0.159740657221,0.811233162758,0.359828468363,-0.159740493029,0.811232483241,0.0458922766989,0.987752894255,-0.0947612892583,-0.115145199156,0.045891310252,0.987752887403,-0.0947614592871,-0.115145503185
1.9,0.359828131919,-0.159740675552,0.811233775902,0.359829274489,-0.159740571547,0.811231882864,0.0458905937117,0.987753113628,-0.0947607850142,-0.11514440304,0.0458899746353,0.987752872738,-0.0947615964082,-0.115146048443
