Time,Target Position x,Target Position y,Target Position x,Current Position x,Current Position y,Current Position z,Target Orientation x,Target Orientation y,Target Orientation z,Target Orientation w,Current Orientation w,Current Orientation x,Current Orientation y,Current Orientation z
0.2,0.305980475612,0.0927151038828,0.816026667476,0.0,0.0,0.0,0.0190448886346,0.851193697191,-0.521088697189,-0.0597758458078,0.0,0.0,0.0,0.0
0.3,0.305980475612,0.0927151038828,0.816026667476,0.0,0.0,0.0,0.0190448886346,0.851193697191,-0.521088697189,-0.0597758458078,0.0,0.0,0.0,0.0
0.4,0.305950923754,0.0926908803531,0.816024531675,0.305972615364,0.0927084561288,0.816025959874,0.0190398486493,0.851176079874,-0.5211175216,-0.0597770348472,0.0190435589055,0.851188882402,-0.521096562595,-0.0597762644453
0.5,0.305968944177,0.0927054723507,0.816025767536,0.30597454817,0.0927101088828,0.816026222693,0.0190431612429,0.851186580656,-0.521100332078,-0.0597763065864,0.0190438965145,0.851190015384,-0.521094721411,-0.059776074087
0.6,0.305967124574,0.0927037647873,0.816025520559,0.30597454817,0.0927101088828,0.816026222693,0.0190425406203,0.851185479111,-0.521102141968,-0.0597764120131,0.0190438965145,0.851190015384,-0.521094721411,-0.059776074087
0.7,0.305960229996,0.0926982426141,0.81602517479,0.305955510378,0.0926939125183,0.8160245046,0.0190415004036,0.851181398021,-0.521108840168,-0.059776463806,0.0190406788967,0.851178278595,-0.521113890158,-0.0597771200398
0.8,0.305974897113,0.0927103271129,0.816026247783,0.305974897113,0.0927103271129,0.816026247783,0.019043813943,0.851190297844,-0.521094303753,-0.0597757191826,0.019043813943,0.851190297844,-0.521094303753,-0.0597757191826
0.9,0.305955353572,0.0926937738589,0.81602456204,0.305953625594,0.092693169449,0.816024917014,0.019040575958,0.85117818765,-0.521114069089,-0.0597768879595,0.0190401298328,0.851177771283,-0.521114825629,-0.0597763635468
1.0,0.305968732271,0.092705200774,0.81602581735,0.305953625594,0.092693169449,0.816024917014,0.0190427718033,0.851186478893,-0.521100550894,-0.0597759721849,0.0190401298328,0.851177771283,-0.521114825629,-0.0597763635468
1.1,0.305965013054,0.0927018430752,0.816025383618,0.305971885431,0.0927078635244,0.816026079295,0.0190419554777,0.851184182594,-0.521104313012,-0.0597761339844,0.019043309124,0.851188458778,-0.521097333826,-0.0597756530757
1.2,0.305958601831,0.0926973868423,0.816025438422,0.305962816093,0.0927003455786,0.816025467909,0.0190408684326,0.85118086266,-0.521109824242,-0.0597757095238,0.0190415897348,0.851183026333,-0.521106238061,-0.0597759332533
1.3,0.305971153868,0.0927070689917,0.81602600088,0.305969204501,0.0927054091259,0.816025812694,0.0190428583183,0.851187970286,-0.521098150704,-0.0597756314927,0.0190425866341,0.851186794185,-0.521100078644,-0.0597756583914
1.4,0.305958141545,0.0926961134246,0.816024913233,0.305969204501,0.0927054091259,0.816025812694,0.0190408302351,0.851179948804,-0.521111256948,-0.0597762446194,0.0190425866341,0.851186794185,-0.521100078644,-0.0597756583914
1.5,0.305967854721,0.0927045948269,0.816025963165,0.305967854721,0.0927045948269,0.816025963165,0.0190423108642,0.851186197232,-0.521101111045,-0.0597752466118,0.0190423108642,0.851186197232,-0.521101111045,-0.0597752466118
1.6,0.305964061782,0.0927009690583,0.816025403232,0.305964061782,0.0927009690583,0.816025403232,0.0190415131455,0.851183570313,-0.521105363663,-0.0597758343145,0.0190415131455,0.851183570313,-0.521105363663,-0.0597758343145
1.7,0.305961044866,0.092699405534,0.816025741014,0.305964061782,0.0927009690583,0.816025403232,0.0190409988289,0.851182419309,-0.521107341992,-0.0597751415289,0.0190415131455,0.851183570313,-0.521105363663,-0.0597758343145
1.8,0.305968620697,0.0927049573374,0.816025892857,0.305966551342,0.0927034400913,0.816025879021,0.0190423423145,0.851186484132,-0.521100647612,-0.0597751912535,0.0190419268655,0.851185383521,-0.521102458099,-0.059775212798
1.9,0.305960261065,0.0926978486982,0.816025204868,0.3059649767,0.0927017574797,0.816025532473,0.0190409015218,0.851181261545,-0.5211091724,-0.0597757016168,0.0190416563044,0.851184192255,-0.521104382843,-0.0597754829558
2.0,0.305967184602,0.0927039392224,0.816025972546,0.305968015657,0.0927046506144,0.816026050222,0.0190418791218,0.851185797962,-0.521101814137,-0.0597749403318,0.0190420411774,0.851186337822,-0.52110094483,-0.0597747795429
2.1,0.305963773422,0.0927007123465,0.816025475371,0.305968015657,0.0927046506144,0.816026050222,0.01904132663,0.851183457436,-0.521105612043,-0.0597753357631,0.0190420411774,0.851186337822,-0.52110094483,-0.0597747795429
2.2,0.30596341007,0.0927005154956,0.81602555541,0.305964167546,0.0927019923648,0.816026106655,0.0190413157478,0.851183257812,-0.521105959572,-0.0597751521513,0.0190412392126,0.851184394312,-0.52110418509,-0.0597744625341
2.3,0.305967083315,0.0927035929347,0.81602585097,0.305965895652,0.0927025777633,0.816025738495,0.0190417574208,0.851185542413,-0.521102235797,-0.0597749421575,0.0190416286122,0.851184817929,-0.521103426711,-0.0597749176211
2.4,0.30596191633,0.0926991081701,0.816025386467,0.305965895652,0.0927025777633,0.816025738495,0.0190408961892,0.851182308597,-0.521107523694,-0.0597751666857,0.0190416286122,0.851184817929,-0.521103426711,-0.0597749176211
2.5,0.305965908397,0.0927034155218,0.816026301288,0.305962251352,0.0926994924929,0.816025486052,0.0190413995691,0.851185485177,-0.521102445414,-0.059774043789,0.0190409782426,0.851182521047,-0.521107181845,-0.0597750954914
2.6,0.305963853816,0.0927007133805,0.816025581965,0.30596694148,0.0927036567733,0.816026032135,0.0190410319956,0.851183501108,-0.521105592692,-0.0597749764259,0.0190415699066,0.851185677669,-0.521102073054,-0.0597744945996
2.7,0.305964269098,0.0927011928934,0.816025717717,0.305965359959,0.092702103825,0.816025818946,0.0190412460786,0.851183825471,-0.521105092974,-0.0597746458024,0.0190413872676,0.851184500543,-0.521103996126,-0.0597745499988
2.8,0.305965898793,0.0927027461224,0.816025990383,0.305965296199,0.0927020117434,0.816025785094,0.0190413075788,0.851185070256,-0.521103105147,-0.0597742301011,0.0190412290861,0.851184462954,-0.521104057543,-0.0597746002299
2.9,0.305963056739,0.0926999989889,0.816025577941,0.305963462903,0.0927003700375,0.816025623296,0.0190407602148,0.851183008386,-0.521106435616,-0.0597747308174,0.0190408994122,0.851183300384,-0.521105969176,-0.0597745948241
3.0,0.305965545748,0.0927030398217,0.816026353296,0.305963462903,0.0927003700375,0.816025623296,0.0190410625318,0.85118529569,-0.521102817037,-0.0597736096863,0.0190408994122,0.851183300384,-0.521105969176,-0.0597745948241
3.1,0.305963580877,0.0927004303173,0.816025658215,0.305965906341,0.0927027110762,0.816026026778,0.0190407369158,0.851183359214,-0.521105886687,-0.0597745279814,0.0190411311194,0.851185067169,-0.521103131009,-0.0597741048247
3.2,0.30596478324,0.0927015544473,0.816025852633,0.305965474518,0.0927021525245,0.816025913489,0.0190410087182,0.851184140735,-0.521104635297,-0.0597742220333,0.0190411724524,0.851184605435,-0.521103884327,-0.059774099418
