Time,Target Position x,Target Position y,Target Position x,Current Position x,Current Position y,Current Position z,Target Orientation x,Target Orientation y,Target Orientation z,Target Orientation w,Current Orientation w,Current Orientation x,Current Orientation y,Current Orientation z
0.2,0.149343372096,0.0846032257175,0.833655024203,0.0,0.0,0.0,0.0161668396018,0.850833045583,-0.521523428136,-0.0619279883901,0.0,0.0,0.0,0.0
0.3,0.149350811911,0.0846064041053,0.833655627042,0.149351256358,0.0846066003238,0.833655692413,0.0161682195415,0.850837392579,-0.521516328357,-0.0619276943163,0.0161683408134,0.850837607437,-0.521515952099,-0.0619278792739
0.4,0.14934154317,0.0846025617062,0.833655007231,0.149347431467,0.0846047323807,0.833655204767,0.0161663963536,0.850832414051,-0.52152448973,-0.0619278405969,0.016167603436,0.850835259298,-0.521519825349,-0.0619277151316
0.5,0.149353562196,0.084607475574,0.833655903522,0.149347438559,0.0846048719631,0.833655346223,0.0161686619661,0.850839103711,-0.521513592733,-0.0619271068324,0.0161677583266,0.850835260937,-0.521519795797,-0.0619279010511
0.6,0.14934297447,0.0846031418986,0.833655145859,0.14934297447,0.0846031418986,0.833655145859,0.0161668618991,0.850833042587,-0.521523454687,-0.0619278001406,0.0161668618991,0.850833042587,-0.521523454687,-0.0619278001406
0.7,0.149352080961,0.0846066932322,0.833655763585,0.149352080961,0.0846066932322,0.833655763585,0.0161685755569,0.850838095602,-0.521515258624,-0.0619269509945,0.0161685755569,0.850838095602,-0.521515258624,-0.0619269509945
0.8,0.149345368054,0.0846040285505,0.833655330805,0.149345368054,0.0846040285505,0.833655330805,0.0161673417984,0.850834431988,-0.521521195059,-0.0619276150495,0.0161673417984,0.850834431988,-0.521521195059,-0.0619276150495
0.9,0.14934986438,0.0846056395934,0.833655517392,0.149351578755,0.0846063829929,0.833655677988,0.0161684623637,0.850836581946,-0.521517710558,-0.0619271283202,0.0161686642248,0.850837571644,-0.521516089774,-0.0619271271996
1.0,0.149348231397,0.0846050431945,0.833655452904,0.149345104166,0.0846037274425,0.833655256059,0.0161680714474,0.850835783921,-0.521518998877,-0.0619273451328,0.0161674990738,0.850834091814,-0.521521800999,-0.0619271447984
1.1,0.149347643594,0.0846047455463,0.833655433811,0.149349413678,0.0846054814279,0.833655597135,0.0161680763977,0.850835375581,-0.521519660081,-0.0619273858225,0.0161684316191,0.850836407657,-0.521518032098,-0.0619268231208
1.2,0.149350064749,0.0846056838922,0.833655598664,0.149348271956,0.084605040266,0.83365553872,0.0161684481064,0.850836775479,-0.521517418701,-0.0619269308867,0.0161682574291,0.850835858041,-0.521518894635,-0.0619271560944
1.3,0.149346302398,0.0846042467173,0.833655415123,0.149347609298,0.0846047063634,0.833655495287,0.0161679649462,0.850834677463,-0.52152080574,-0.0619273583792,0.0161681621032,0.850835474186,-0.521519566966,-0.0619267928572
1.4,0.149350702441,0.0846059357632,0.833655716931,0.149349653876,0.0846055914798,0.833655680663,0.0161687743213,0.850837158985,-0.521516833167,-0.0619265076571,0.0161685211527,0.850836651333,-0.521517626879,-0.0619268643327
1.5,0.149346090211,0.084604093713,0.833655446545,0.14934752125,0.084604632924,0.833655584015,0.016167991691,0.850834648291,-0.521520893847,-0.0619270102098,0.0161680730124,0.850835621687,-0.521519376307,-0.0619263951783
1.6,0.149350407733,0.0846057852676,0.833655730706,0.14934752125,0.084604632924,0.833655584015,0.0161688259844,0.850837051513,-0.521517018139,-0.0619264130211,0.0161680730124,0.850835621687,-0.521519376307,-0.0619263951783
1.7,0.149346671422,0.0846043079008,0.833655524715,0.149349247091,0.0846054421971,0.833655752365,0.0161680847143,0.8508350094,-0.521520333215,-0.061926745909,0.0161685172201,0.850836617843,-0.521517701172,-0.0619266998357
1.8,0.149349012595,0.0846053174271,0.833655766609,0.149347123103,0.0846043198378,0.833655456065,0.0161685195281,0.850836632084,-0.521517730136,-0.0619262596467,0.0161682948404,0.850835124995,-0.521520168222,-0.0619264923472
1.9,0.149346800216,0.084604378396,0.833655632246,0.149350010566,0.0846055973517,0.833655733842,0.0161681795847,0.850835273955,-0.521519920894,-0.0619265587118,0.0161688516921,0.850836800155,-0.521517414537,-0.0619265215468
2.0,0.149349516697,0.0846052392424,0.833655671458,0.149347045321,0.0846043045674,0.833655520708,0.0161689004973,0.850836466349,-0.521518003542,-0.0619261347863,0.0161683231579,0.850835108222,-0.521520175546,-0.0619266537328
2.1,0.149348404935,0.0846048621838,0.833655726084,0.149349857498,0.084605421759,0.833655739337,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0161688369817,0.850836692593,-0.521517629326,-0.0619261943775
2.2,0.144993093542,0.0890890984242,0.83372868217,0.149348717905,0.0846049325453,0.833655690401,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0161687958683,0.850836044841,-0.521518671083,-0.0619263316479
2.3,0.143237349323,0.0916814832395,0.831650268206,0.149338870343,0.0846158081599,0.833649248448,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0161707226378,0.850842338138,-0.521508890442,-0.06192172923
2.4,0.142531511119,0.0955280987924,0.830392133364,0.148650165025,0.085393320715,0.833538580754,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0160185253536,0.850868086309,-0.521434858445,-0.0622301771227
2.5,0.141406145624,0.0992973773187,0.829152475962,0.146032927339,0.0880996947417,0.833135241119,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0154180898338,0.850903320211,-0.521266790308,-0.0632989374514
2.6,0.139371898702,0.103767368049,0.827885162005,0.144988135441,0.0890496979695,0.83298006643,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0151813258793,0.850897328941,-0.521242723234,-0.0636340036602
2.7,0.139925834468,0.108304831237,0.825370680461,0.145036496165,0.08913151955,0.832980540814,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0152044582383,0.850958278509,-0.521144121396,-0.0636210454194
2.8,0.13918310099,0.11251679346,0.824580561289,0.144976628605,0.0891022767973,0.83296839925,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0151784641088,0.850928059597,-0.52119354868,-0.0636265387334
2.9,0.136501383713,0.116830411405,0.82442785419,0.145022494927,0.0891174236044,0.832965467662,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0151736314133,0.850956942345,-0.521146736612,-0.0636248544478
3.0,0.134344008497,0.121877822131,0.822699915537,0.144957732989,0.0891568713802,0.832888399346,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0151168062137,0.850949634634,-0.52116081895,-0.0636207692278
3.1,0.132262971929,0.127753797025,0.820934187541,0.144275723331,0.0917378258844,0.831272575926,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0145512424148,0.850802641592,-0.521284115722,-0.0646992820685
3.2,0.131601896814,0.132890197486,0.819487702021,0.144196477948,0.0951566931305,0.82980250382,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0145152794961,0.851091635927,-0.520748763353,-0.0652154842176
3.3,0.131353330544,0.13640111968,0.81862546123,0.141646528382,0.100891579784,0.827419773201,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0146075108751,0.850412564463,-0.521864899509,-0.0651315399
3.4,0.131933924488,0.140188905448,0.816343199381,0.142385087087,0.10743210244,0.825838538732,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0156229435783,0.851683224812,-0.519877463712,-0.0641796769403
3.5,0.132064577869,0.144546839446,0.813673984179,0.138744185012,0.110189965671,0.824513506317,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0154264531324,0.850190991817,-0.522396915824,-0.0635512731132
3.6,0.131704416803,0.149387541265,0.811861406932,0.140536444945,0.113041508965,0.824009959112,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0158031376427,0.851665355547,-0.520049885635,-0.0629642712414
3.7,0.131088656119,0.153089675159,0.809487949977,0.138164284358,0.11210667427,0.82379248912,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0152828146002,0.850291146778,-0.522297215513,-0.0630636183271
3.8,0.131698188117,0.15783968851,0.806478153834,0.140115070899,0.112921473237,0.823954218975,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0157142942518,0.851444560203,-0.520418180481,-0.0629296375548
3.9,0.130294215611,0.161266031713,0.803671490321,0.13861528083,0.112304267696,0.823851124216,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0154269257506,0.850552621001,-0.521872348957,-0.0630198402428
4.0,0.129216965965,0.16463789627,0.801795136103,0.139781237466,0.112781385403,0.823927292094,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.015647322738,0.851243943166,-0.520745158225,-0.0629554660093
4.1,0.128256913951,0.167578789443,0.798961531291,0.138961132204,0.11241457483,0.823827479119,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.015395776119,0.8507806014,-0.521503288171,-0.0630052282443
4.2,0.127453741363,0.171214493961,0.796740185389,0.139518194067,0.112662521923,0.823893470607,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0155607037061,0.851095892539,-0.520987799435,-0.0629710968843
4.3,0.125263166359,0.176356944293,0.794528376231,0.138778947455,0.11314412804,0.823350908802,0.0161684749038,0.850836160119,-0.521518549989,-0.0619258513914,0.0152403267602,0.85071457153,-0.521573388018,-0.0633533830079
